pl_name,sy_snum,sy_pnum,discoverymethod,disc_year,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_dens,pl_denserr1,pl_denserr2,pl_denslim,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_orbincl,pl_orbinclerr1,pl_orbinclerr2,pl_orbincllim,pl_ratror,pl_ratrorerr1,pl_ratrorerr2,pl_ratrorlim,pl_rvamp,pl_rvamperr1,pl_rvamperr2,pl_rvamplim,pl_projobliq,pl_projobliqerr1,pl_projobliqerr2,pl_projobliqlim,pl_trueobliq,pl_trueobliqerr1,pl_trueobliqerr2,pl_trueobliqlim,sy_dist,sy_disterr1,sy_disterr2,rowupdate
Kepler-978 b,1,1,Transit,2016,49.62206690,0.00020490,-0.00020490,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,682.5220000,,,2018-09-25
Kepler-978 b,1,1,Transit,2016,49.62215090,0.00017100,-0.00017100,0,,,,,2.990,0.670,-0.570,0,0.267,0.060,-0.051,0,,,,,,,,,,,,,,,,,,,,,0.02468,0.00000,-0.00397,0,,,,,,,,,,,,,682.5220000,,,2016-05-06
Kepler-978 b,1,1,Transit,2016,49.62473000,0.00045000,-0.00045000,0,0.275000,,,0,2.400,1.000,-1.000,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.02091,0.00083,-0.00083,0,,,,,,,,,,,,,682.5220000,,,2013-10-28
Kepler-979 b,1,1,Transit,2016,8.08803400,0.00003500,-0.00003500,0,0.074000,,,0,2.400,1.800,-1.800,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.03100,0.01300,-0.01300,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2013-10-28
Kepler-979 b,1,1,Transit,2016,8.08801350,0.00001135,-0.00001135,0,0.074300,,,0,2.510,0.490,-0.180,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.03034,0.00375,-0.00163,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2014-11-21
Kepler-979 b,1,1,Transit,2016,8.08801350,0.00001135,-0.00001135,0,,,,,2.720,0.420,-0.230,0,0.243,0.037,-0.021,0,,,,,,,,,,,,,,,,,,,,,0.03034,0.00375,-0.00163,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2016-05-06
Kepler-979 b,1,1,Transit,2016,8.08801400,0.00000927,-0.00000927,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2019-04-16
Kepler-979 b,1,1,Transit,2016,8.08801350,0.00001135,-0.00001135,0,0.074300,,,0,2.510,0.490,-0.180,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.03034,0.00375,-0.00163,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2014-11-18
Kepler-979 b,1,1,Transit,2016,8.08801581,0.00000157,-0.00000157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2016-07-26
Kepler-979 b,1,1,Transit,2016,8.08801350,0.00001135,-0.00001135,0,0.074300,,,0,2.510,0.490,-0.180,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.810,,,0,0.03034,0.00375,-0.00163,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2015-08-25
Kepler-979 b,1,1,Transit,2016,8.08801663,0.00001128,-0.00001128,0,0.075300,,,0,2.940,0.240,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.230,,,0,0.03077,0.00264,-0.00287,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2017-05-08
Kepler-979 b,1,1,Transit,2016,8.08801663,0.00001128,-0.00001128,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2018-09-25
Kepler-979 b,1,1,Transit,2016,,,,,,,,,2.681,0.261,-0.276,0,0.239,0.023,-0.025,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,576.5030000,7.0565000,-7.0565000,2018-09-04
Kepler-98 b,1,1,Transit,2014,1.54167663,0.00000120,-0.00000120,0,0.026000,,,0,1.820,0.240,-0.070,0,,,,,,,,,,,,,,,,,0.000000,,,0,74.480,,,0,0.01880,0.00013,-0.00224,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2014-11-18
Kepler-98 b,1,1,Transit,2014,1.54167663,0.00000086,-0.00000086,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2019-04-16
Kepler-98 b,1,1,Transit,2014,1.54168290,0.00000310,-0.00000310,0,0.026000,,,0,1.980,0.220,-0.220,0,,,,,,,,,,,,,,,,,0.000000,,,0,83.650,,,0,0.01630,0.00027,-0.00027,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2013-10-28
Kepler-98 b,1,1,Transit,2014,1.54168000,,,0,,,,,1.990,0.220,-0.220,0,0.178,0.020,-0.020,0,3.55000,1.60000,-1.60000,0,0.01100,0.00500,-0.00500,0,2.18000,1.21000,-1.21000,0,,,,,,,,,0.01638,,,0,1.820,0.800,-0.800,0,,,,,,,,,350.3150000,2.9780000,-2.9290000,2014-05-14
Kepler-98 b,1,1,Transit,2014,1.54167655,0.00000114,-0.00000114,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2018-09-25
Kepler-98 b,1,1,Transit,2014,1.54167663,0.00000120,-0.00000120,0,,,,,2.110,0.320,-0.320,0,0.188,0.029,-0.029,0,,,,,,,,,,,,,,,,,,,,,0.01880,0.00013,-0.00224,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2016-05-06
Kepler-98 b,1,1,Transit,2014,,,,,,,,,1.581,0.069,-0.078,0,0.141,0.006,-0.007,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2018-09-04
Kepler-98 b,1,1,Transit,2014,1.54167655,0.00000114,-0.00000114,0,0.025600,,,0,1.880,0.270,-0.280,0,,,,,,,,,,,,,,,,,0.000000,,,0,86.470,,,0,0.01579,0.00014,-0.00046,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2017-05-08
Kepler-98 b,1,1,Transit,2014,1.54167663,0.00000120,-0.00000120,0,0.026000,,,0,1.820,0.240,-0.070,0,,,,,,,,,,,,,,,,,0.000000,,,0,74.480,,,0,0.01880,0.00013,-0.00224,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2014-11-21
Kepler-98 b,1,1,Transit,2014,1.54167663,0.00000120,-0.00000120,0,0.026000,,,0,1.820,0.240,-0.070,0,,,,,,,,,,,,,,,,,0.000000,,,0,74.480,,,0,0.01880,0.00013,-0.00224,0,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2015-08-25
Kepler-98 b,1,1,Transit,2014,1.54167548,0.00000072,-0.00000072,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,350.3150000,2.9780000,-2.9290000,2016-07-26
Kepler-980 b,1,1,Transit,2016,11.55099376,0.00002196,-0.00002196,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2019-04-16
Kepler-980 b,1,1,Transit,2016,11.55103848,0.00002567,-0.00002567,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2018-09-25
Kepler-980 b,1,1,Transit,2016,11.55102504,0.00002754,-0.00002754,0,0.097400,,,0,2.050,0.750,-0.150,0,,,,,,,,,,,,,,,,,0.000000,,,0,84.800,,,0,0.02253,0.00074,-0.00364,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2015-08-25
Kepler-980 b,1,1,Transit,2016,,,,,,,,,2.641,0.509,-0.134,0,0.236,0.045,-0.012,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2018-09-04
Kepler-980 b,1,1,Transit,2016,11.55102554,0.00000282,-0.00000282,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2016-07-26
Kepler-980 b,1,1,Transit,2016,11.55102504,0.00002754,-0.00002754,0,,,,,2.670,0.230,-0.450,0,0.238,0.021,-0.040,0,,,,,,,,,,,,,,,,,,,,,0.02253,0.00074,-0.00364,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2016-05-06
Kepler-980 b,1,1,Transit,2016,11.55102504,0.00002754,-0.00002754,0,0.097400,,,0,2.050,0.750,-0.150,0,,,,,,,,,,,,,,,,,0.000000,,,0,84.800,,,0,0.02253,0.00074,-0.00364,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2014-11-18
Kepler-980 b,1,1,Transit,2016,11.55102504,0.00002754,-0.00002754,0,0.097400,,,0,2.050,0.750,-0.150,0,,,,,,,,,,,,,,,,,0.000000,,,0,84.800,,,0,0.02253,0.00074,-0.00364,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2014-11-21
Kepler-980 b,1,1,Transit,2016,11.55128200,0.00008300,-0.00008300,0,0.101000,,,0,2.150,0.610,-0.610,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.02166,0.00046,-0.00046,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2013-10-28
Kepler-980 b,1,1,Transit,2016,11.55103848,0.00002567,-0.00002567,0,0.100500,,,0,2.170,0.340,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.790,,,0,0.01879,0.00352,-0.00048,0,,,,,,,,,,,,,961.4680000,16.6710000,-16.6710000,2017-05-08
Kepler-981 b,1,1,Transit,2016,4.46975774,0.00000586,-0.00000586,0,0.053500,,,0,2.270,0.860,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02230,0.00058,-0.00039,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2014-11-21
Kepler-981 b,1,1,Transit,2016,4.46976719,0.00000507,-0.00000507,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2019-04-16
Kepler-981 b,1,1,Transit,2016,4.46975774,0.00000586,-0.00000586,0,0.053500,,,0,2.270,0.860,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02230,0.00058,-0.00039,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2015-08-25
Kepler-981 b,1,1,Transit,2016,4.46975774,0.00000586,-0.00000586,0,0.053500,,,0,2.270,0.860,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02230,0.00058,-0.00039,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2014-11-18
Kepler-981 b,1,1,Transit,2016,4.46976300,0.00002100,-0.00002100,0,0.054000,,,0,2.300,0.910,-0.910,0,,,,,,,,,,,,,,,,,0.000000,,,0,87.660,,,0,0.02280,0.00320,-0.00320,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2013-10-28
Kepler-981 b,1,1,Transit,2016,4.46975464,0.00000812,-0.00000812,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2018-09-25
Kepler-981 b,1,1,Transit,2016,,,,,,,,,2.217,0.170,-0.178,0,0.198,0.015,-0.016,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2018-09-04
Kepler-981 b,1,1,Transit,2016,4.46975774,0.00000586,-0.00000586,0,,,,,2.310,0.300,-0.180,0,0.206,0.027,-0.016,0,,,,,,,,,,,,,,,,,,,,,0.02230,0.00058,-0.00039,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2016-05-06
Kepler-981 b,1,1,Transit,2016,4.46976519,0.00000157,-0.00000157,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2016-07-26
Kepler-981 b,1,1,Transit,2016,4.46975464,0.00000812,-0.00000812,0,0.053500,,,0,2.260,0.670,-0.230,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.320,,,0,0.02214,0.00020,-0.00090,0,,,,,,,,,,,,,878.0820000,14.1885000,-14.1885000,2017-05-08
Kepler-982 b,1,1,Transit,2016,15.77382210,0.00004115,-0.00004115,0,0.128700,,,0,2.870,1.430,-0.880,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01626,0.00048,-0.00017,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2015-08-25
Kepler-982 b,1,1,Transit,2016,15.77382210,0.00004115,-0.00004115,0,0.128700,,,0,2.870,1.430,-0.880,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01626,0.00048,-0.00017,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2014-11-18
Kepler-982 b,1,1,Transit,2016,15.77382210,0.00004115,-0.00004115,0,0.128700,,,0,2.870,1.430,-0.880,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01626,0.00048,-0.00017,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2014-11-21
Kepler-982 b,1,1,Transit,2016,15.77382794,0.00008038,-0.00008038,0,0.129100,,,0,2.720,0.520,-0.510,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.920,,,0,0.01628,0.00059,-0.00039,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2017-05-08
Kepler-982 b,1,1,Transit,2016,15.77374495,0.00002721,-0.00002721,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2019-04-16
Kepler-982 b,1,1,Transit,2016,15.77382210,0.00004115,-0.00004115,0,,,,,2.250,0.470,-0.270,0,0.201,0.042,-0.024,0,,,,,,,,,,,,,,,,,,,,,0.01626,0.00048,-0.00017,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2016-05-06
Kepler-982 b,1,1,Transit,2016,15.77382794,0.00008038,-0.00008038,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2018-09-25
Kepler-982 b,1,1,Transit,2016,15.77378000,0.00012000,-0.00012000,0,0.124000,,,0,2.430,,,0,,,,,,,,,,,,,,,,,0.000000,,,0,85.370,,,0,0.02145,0.00032,-0.00032,0,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2013-10-28
Kepler-982 b,1,1,Transit,2016,15.77380147,0.00000261,-0.00000261,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2016-07-26
Kepler-982 b,1,1,Transit,2016,,,,,,,,,2.599,0.151,-0.128,0,0.232,0.013,-0.011,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,801.4790000,15.3320000,-14.7780000,2018-09-04
Kepler-983 b,1,1,Transit,2016,60.08491209,0.00015371,-0.00015371,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4370000,,,2019-04-16
Kepler-983 b,1,1,Transit,2016,60.08556000,0.00064000,-0.00064000,0,0.310000,,,0,2.120,0.980,-0.980,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.01907,0.00098,-0.00098,0,,,,,,,,,,,,,714.4370000,,,2013-10-28
Kepler-983 b,1,1,Transit,2016,,,,,,,,,3.687,0.185,-0.372,0,0.329,0.017,-0.033,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4370000,,,2018-09-04
Kepler-983 b,1,1,Transit,2016,60.08550820,0.00026110,-0.00026110,0,0.306100,,,0,2.190,0.860,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.02024,0.00025,-0.00142,0,,,,,,,,,,,,,714.4370000,,,2014-11-21
Kepler-983 b,1,1,Transit,2016,60.08538480,0.00022390,-0.00022390,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,714.4370000,,,2018-09-25
Kepler-983 b,1,1,Transit,2016,60.08550820,0.00026110,-0.00026110,0,,,,,2.360,0.070,-0.180,0,0.211,0.006,-0.016,0,,,,,,,,,,,,,,,,,,,,,0.02024,0.00025,-0.00142,0,,,,,,,,,,,,,714.4370000,,,2016-05-06
Kepler-983 b,1,1,Transit,2016,60.08550820,0.00026110,-0.00026110,0,0.306100,,,0,2.190,0.860,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.02024,0.00025,-0.00142,0,,,,,,,,,,,,,714.4370000,,,2015-08-25
Kepler-983 b,1,1,Transit,2016,60.08551884,0.00000412,-0.00000412,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,714.4370000,,,2016-07-26
Kepler-983 b,1,1,Transit,2016,60.08550820,0.00026110,-0.00026110,0,0.306100,,,0,2.190,0.860,-0.200,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.02024,0.00025,-0.00142,0,,,,,,,,,,,,,714.4370000,,,2014-11-18
Kepler-983 b,1,1,Transit,2016,60.08538480,0.00022390,-0.00022390,0,0.314800,,,0,2.400,0.430,-0.120,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.930,,,0,0.02099,0.00024,-0.00188,0,,,,,,,,,,,,,714.4370000,,,2017-05-08
Kepler-984 b,1,1,Transit,2016,43.03468497,0.00000800,-0.00000800,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2016-07-26
Kepler-984 b,1,1,Transit,2016,43.03422720,0.00014790,-0.00014790,0,0.236400,,,0,3.010,1.220,-0.790,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02056,0.00047,-0.00053,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2014-11-21
Kepler-984 b,1,1,Transit,2016,43.03422720,0.00014790,-0.00014790,0,0.236400,,,0,3.010,1.220,-0.790,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02056,0.00047,-0.00053,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2014-11-18
Kepler-984 b,1,1,Transit,2016,43.03433640,0.00018590,-0.00018590,0,0.232700,,,0,2.500,0.300,-0.180,0,,,,,,,,,,,,,,,,,0.000000,,,0,88.070,,,0,0.02513,0.00170,-0.00360,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2017-05-08
Kepler-984 b,1,1,Transit,2016,43.03433640,0.00018590,-0.00018590,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2018-09-25
Kepler-984 b,1,1,Transit,2016,,,,,,,,,2.540,0.203,-0.378,0,0.227,0.018,-0.034,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2018-09-04
Kepler-984 b,1,1,Transit,2016,43.03422720,0.00014790,-0.00014790,0,,,,,2.120,0.130,-0.110,0,0.189,0.012,-0.010,0,,,,,,,,,,,,,,,,,,,,,0.02056,0.00047,-0.00053,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2016-05-06
Kepler-984 b,1,1,Transit,2016,43.03422720,0.00014790,-0.00014790,0,0.236400,,,0,3.010,1.220,-0.790,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02056,0.00047,-0.00053,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2015-08-25
Kepler-984 b,1,1,Transit,2016,43.03252000,0.00035000,-0.00035000,0,0.232000,,,0,3.140,0.910,-0.910,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.02170,0.00130,-0.00130,0,,,,,,,,,,,,,460.1880000,3.2200000,-3.1760000,2013-10-28
Kepler-985 b,1,1,Transit,2016,116.33117390,0.00061100,-0.00061100,0,0.445100,,,0,3.260,0.300,-0.180,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.990,,,0,0.03570,0.00142,-0.00065,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2017-05-08
Kepler-985 b,1,1,Transit,2016,116.33190100,0.00138100,-0.00138100,0,0.463600,,,0,3.530,1.380,-0.390,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.03244,0.00112,-0.00129,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2014-11-18
Kepler-985 b,1,1,Transit,2016,116.33178505,0.00000580,-0.00000580,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2016-07-26
Kepler-985 b,1,1,Transit,2016,116.33190100,0.00138100,-0.00138100,0,,,,,2.980,0.140,-0.150,0,0.266,0.012,-0.013,0,,,,,,,,,,,,,,,,,,,,,0.03244,0.00112,-0.00129,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2016-05-06
Kepler-985 b,1,1,Transit,2016,116.33097888,0.00032140,-0.00032140,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2019-04-16
Kepler-985 b,1,1,Transit,2016,116.33190100,0.00138100,-0.00138100,0,0.463600,,,0,3.530,1.380,-0.390,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.03244,0.00112,-0.00129,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2014-11-21
Kepler-985 b,1,1,Transit,2016,116.33117390,0.00061100,-0.00061100,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2018-09-25
Kepler-985 b,1,1,Transit,2016,116.33223000,0.00099000,-0.00099000,0,0.450000,,,0,4.200,2.000,-2.000,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.04110,0.00260,-0.00260,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2013-10-28
Kepler-985 b,1,1,Transit,2016,116.33190100,0.00138100,-0.00138100,0,0.463600,,,0,3.530,1.380,-0.390,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.03244,0.00112,-0.00129,0,,,,,,,,,,,,,679.3610000,9.3440000,-9.0970000,2015-08-25
Kepler-986 b,1,1,Transit,2016,,,,,,,,,2.285,0.123,-0.101,0,0.204,0.011,-0.009,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2018-09-04
Kepler-986 b,1,1,Transit,2016,56.43500000,0.00046000,-0.00046000,0,0.283000,,,0,2.300,1.100,-1.100,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.380,,,0,0.02440,0.00350,-0.00350,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2013-10-28
Kepler-986 b,1,1,Transit,2016,56.43499330,0.00014880,-0.00014880,0,,,,0,,,,0,,,,,,,,,,,,,,,,,,,,0,,,,0,,,,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2018-09-25
Kepler-986 b,1,1,Transit,2016,56.43499380,0.00014460,-0.00014460,0,0.286300,,,0,2.090,0.900,-0.160,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02166,0.00069,-0.00034,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2015-08-25
Kepler-986 b,1,1,Transit,2016,56.43500854,0.00012976,-0.00012976,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2019-04-16
Kepler-986 b,1,1,Transit,2016,56.43499330,0.00014880,-0.00014880,0,0.276000,,,0,2.370,0.320,-0.280,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.990,,,0,0.02171,0.00068,-0.00032,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2017-05-08
Kepler-986 b,1,1,Transit,2016,56.43499380,0.00014460,-0.00014460,0,0.286300,,,0,2.090,0.900,-0.160,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02166,0.00069,-0.00034,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2014-11-18
Kepler-986 b,1,1,Transit,2016,56.43504953,0.00000222,-0.00000222,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2016-07-26
Kepler-986 b,1,1,Transit,2016,56.43499380,0.00014460,-0.00014460,0,,,,,2.360,0.290,-0.190,0,0.211,0.026,-0.017,0,,,,,,,,,,,,,,,,,,,,,0.02166,0.00069,-0.00034,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2016-05-06
Kepler-986 b,1,1,Transit,2016,56.43499380,0.00014460,-0.00014460,0,0.286300,,,0,2.090,0.900,-0.160,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.02166,0.00069,-0.00034,0,,,,,,,,,,,,,548.3640000,5.8855000,-5.8855000,2014-11-21
Kepler-987 b,1,1,Transit,2016,105.30331480,0.00047830,-0.00047830,0,0.444500,,,0,3.540,1.460,-0.320,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.03335,0.00111,-0.00057,0,,,,,,,,,,,,,914.1260000,17.0010000,-16.4010000,2014-11-18
Kepler-987 b,1,1,Transit,2016,105.30331480,0.00047830,-0.00047830,0,0.444500,,,0,3.540,1.460,-0.320,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.950,,,0,0.03335,0.00111,-0.00057,0,,,,,,,,,,,,,914.1260000,17.0010000,-16.4010000,2014-11-21
Kepler-987 b,1,1,Transit,2016,105.30350930,0.00043050,-0.00043050,0,0.423800,,,0,3.180,0.380,-0.190,0,,,,,,,,,,,,,,,,,0.000000,,,0,89.990,,,0,0.03327,0.00122,-0.00053,0,,,,,,,,,,,,,914.1260000,17.0010000,-16.4010000,2017-05-08
Kepler-987 b,1,1,Transit,2016,105.30323470,0.00000355,-0.00000355,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.1260000,17.0010000,-16.4010000,2016-07-26
Kepler-987 b,1,1,Transit,2016,,,,,,,,,3.297,0.200,-0.159,0,0.294,0.018,-0.014,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,914.1260000,17.0010000,-16.4010000,2018-09-04
