0.0,266.9772,0.84,0.35,685.2
0.18,59.4,0.18689,2.22,477.295
nan,44.4,0.14,0.567,329.309
0.079,16.7,0.05254,5.2,116.474
0.13,5.29,0.01664,4.8,200.394
0.0,410.0007,1.29,1.97,635.722
0.0,587.9855,1.85,2.99,475.758
0.137,266.9772,0.84,0.82,413.591
0.06,0.257,0.00081,4.3,49.3855
0.06,4.78,0.015,3.14,101.632
0.15,4.9,0.0154,3.08,101.632
0.2,6.99,0.022,2.34,321.722
0.07,6.94,0.0218,2.35,365.581
nan,6.04,0.019,2.62,326.381
0.14,4.7,0.0148,3.18,289.543874
0.22,43.9,0.138,0.572,169.398
0.06,8.05,0.0253,2.1,161.555
0.08,8.75,0.0275,1.97,140.385
0.08,5.39,0.017,2.86,124.156
0.06,4.54,0.0143,3.26,102.953
0.12,52.9,0.167,0.496,709.999
0.23,2.6,0.00819,4.99,114.637
0.13,1.12,0.00352,5.47,27.7957
nan,4.23,0.0133,3.44,342.394
0.17,2.1,0.0066,5.91,118.011
0.0,6.3,0.01982,7.7,152.509
0.29,155.7367,0.49,0.277,609.818
nan,2.36,0.00742,5.39,75.1703
nan,3.2,0.0101,4.27,75.1703
nan,4.67,0.0147,3.19,75.1703
nan,3.64,0.0115,3.86,75.1703
0.0,158.915,0.5,nan,98.8765
0.403,3.09,0.00972,4.39,202.585
0.296,6.9,0.0217,2.37,202.585
0.348,7.56,0.0238,2.21,202.585
0.315,10.8,0.0341,1.67,202.585
0.364,8.3,0.0261,2.06,202.585
0.12,123.00021,0.387,0.91,153.856
0.14,20.7,0.065,1.02,364.048
0.12,323.86877,1.019,0.963,347.917
0.0,5.08,0.01598,8.2,61.8736
0.0,7.4,0.02328,nan,61.8736
0.129,5.77,0.01816,3.69,79.3002
0.075,7.49,0.02358,3.92,79.3002
nan,2.48,0.0078,5.19,90.5494
nan,3.33,0.0105,4.15,123.676
nan,6.71,0.0211,2.42,493.992
nan,4.66,0.0147,3.2,102.483
nan,5.86,0.0184,2.68,108.449
nan,4.66,0.0147,3.2,143.125
nan,4.62,0.0145,3.22,129.356
nan,4.94,0.0155,3.06,129.356
nan,3.89,0.0123,3.67,72.7998
nan,7.27,0.0229,2.27,72.7998
nan,4.27,0.0134,3.42,72.7998
nan,1.6,0.00505,5.78,150.21
nan,1.18,0.00371,5.51,298.373
nan,7.46,0.0235,2.23,197.299
nan,2.18,0.00687,5.71,197.299
nan,5.73,0.018,2.73,170.998
nan,4.74,0.0149,3.16,334.967
nan,6.99,0.022,2.34,334.967
nan,10.2,0.0322,1.75,315.363
nan,31.1,0.0978,0.747,916.319
nan,2.67,0.00839,4.91,124.433
nan,6.65,0.0209,2.44,208.529
nan,10.6,0.0334,1.7,375.67
nan,2.17,0.00682,5.76,134.591
nan,3.03,0.00955,4.44,134.591
nan,7.5,0.0236,2.22,134.591
nan,5.43,0.0171,2.84,476.882
nan,8.34,0.0262,2.05,80.8994
nan,4.12,0.013,3.52,243.935
