0.75,397.2875,1.25,0.849,47.7223
0.07,444.962,1.4,0.972,67.4872
0.0,232.0159,0.73,0.362,48.3016
0.24,153.1,0.4817,0.288,42.2029
0.48,410.0007,1.29,0.896,21.2985
0.028,574.63664,1.808,1.31,54.1963
0.68,212.9461,0.67,0.426,64.6353
0.15,13.0,0.0409,1.46,13.1277
0.076,759.6137,2.39,1.77,111.155
0.0,19.95,0.06277,1.05,48.0883
0.4,65.9,0.20734,0.42,29.1328
0.0,1.819,0.00572,5.93,21.5974
0.0,1.72,0.00541,5.9,21.5974
0.0,2.801,0.00881,4.75,21.5974
0.0,2.877,0.00905,4.59,21.5974
0.16,6.3566,0.02,2.53,40.5468
0.49,104.3,0.33,0.293,40.5468
0.07,400.4,1.26,0.856,32.9834
0.317,706.53609,2.223,1.65,26.6902
0.09,10.26,0.03228,1.75,19.552
0.12,9.44,0.0297,1.86,19.552
0.38,333.7215,1.05,0.698,376.233
0.37,181.1631,0.57,0.355,36.6625
0.12,8.23,0.0259,2.06,33.255
0.07,17.37,0.0547,1.17,33.255
0.13,413.179,1.3,0.903,20.0619
0.517,826.32,2.6,1.97,20.0619
0.7621,6865.128,21.6,21.3,65.7969
0.3,63.566,0.2,0.431,28.8274
0.77,3302.11,10.39,9.29,29.1864
0.0,4.74,0.01491,6.34,6.53127
0.062,4.36,0.01372,6.95,6.53127
0.138,16.17,0.05088,nan,6.53127
0.148,7.3,0.02297,nan,6.53127
0.0,10.80622,0.034,1.68,6.53127
0.06,108.0622,0.34,0.29,6.53127
0.4,317.83,1.0,0.665,165.184
0.101,20.97678,0.066,1.01,73.114
0.8102,4640.318,14.6,13.7,73.114
0.14,5288.6912,16.64,16.0,324.54
0.187,63.566,0.2,0.431,64.411
0.054,355.33394,1.118,0.759,46.8778
0.51,460.8,1.45,1.01,50.5103
0.08,982.05,3.09,2.4,55.9231
0.42,3082.951,9.7,8.67,31.1415
0.123,511.7063,1.61,1.14,55.8535
0.08,495.8148,1.56,1.11,91.1538
0.16,673.7996,2.12,1.54,50.6078
0.464,1897.4451,5.97,4.97,79.0608
0.104,222.481,0.7,0.446,93.5015
0.8191,4338.2,13.65,12.8,32.6034
0.1,829.5363,2.61,1.98,33.4591
0.406,485.32641,1.527,1.08,93.8555
0.13,359.1479,1.13,0.768,108.877
0.05,2089.644,6.575,5.61,847.058
0.56,1906.98,6.0,5.0,519.452
0.15,1655.82,5.21,4.34,372.405
0.4,5050.3187,15.89,15.3,933.377
0.04,1226.8238,3.86,3.07,46.6224
0.35,4096.8287,12.89,12.1,300.247
0.22,11.8,0.03713,1.57,54.9004
0.39,1423.8784,4.48,3.64,37.433
0.141,474.83802,1.494,1.04,50.2862
0.047,211.35695,0.665,0.414,43.8214
0.015,51.48846,0.162,0.506,43.8214
0.389,1721.04945,5.415,4.51,43.8214
0.05,1875.197,5.9,4.91,39.3809
0.09,311.4734,0.98,0.651,45.0293
0.0,8.4,0.026,2.04,9.47045
0.149,490.09386,1.542,1.09,189.908
0.459,762.792,2.4,1.78,30.9939
0.08,772.3269,2.43,1.8,56.433
0.13,435.4271,1.37,0.951,110.103
0.162,2740.33026,8.622,7.53,55.5867
0.22,2415.508,7.6,6.64,55.5867
0.76,387.7526,1.22,0.829,26.1597
0.18,149.37,0.47,0.281,58.0844
0.3,197.0546,0.62,0.386,58.1438
0.1,10.47,0.0329,1.72,38.4473
0.04,14.16,0.0445,1.36,38.4473
0.24,11.82,0.0372,1.57,38.4473
0.01,966.16,3.04,2.36,122.115
0.07,222.481,0.7,0.446,38.0786
0.0,152.5584,0.48,0.287,45.2989
0.066,440.19455,1.385,0.962,121.375
0.05,1897.4451,5.97,4.97,121.375
0.34,2892.1,9.1,8.14,20.9531
0.15,638.8383,2.01,1.46,105.779
0.13,556.2025,1.75,1.24,105.779
0.27,260.6206,0.82,0.533,46.0907
0.036,53.5,0.168,0.492,46.0907
0.027,30.7,0.097,0.754,46.0907
0.09,16.8,0.0529,1.19,46.0907
0.031,37.9,0.119,0.64,46.0907
0.032,120.6,0.38,0.263,46.0907
0.389,1195.0408,3.76,2.99,71.2423
0.645,72.46524,0.228,0.386,11.1336
0.054,214.53525,0.675,0.43,31.6634
0.125,207.22516,0.652,0.406,31.6634
0.16,221.20968,0.696,0.443,31.6634
0.6745,854.9627,2.69,2.04,46.7864
0.03,1013.8777,3.19,2.48,46.7864
0.41,127.132,0.4,0.255,38.0615
0.017,3082.31534,9.698,8.67,91.4349
0.637,4100.007,12.9,12.1,18.2702
0.14,8.5,0.02674,2.02,23.2599
0.2,4.0,0.0126,3.59,12.9363
0.06,6.6,0.0208,2.44,12.9363
0.07,9.5,0.0299,1.86,12.9363
0.02,5.2,0.0164,2.96,12.9363
0.29,7.1,0.0223,2.33,12.9363
0.24,858.141,2.7,2.05,116.593
0.2,508.528,1.6,1.14,36.7984
0.52,708.7609,2.23,1.66,81.3795
0.24,689.66,2.17,1.61,81.3795
0.042,257.4423,0.81,0.527,34.1937
0.19,14.4,0.04531,1.34,24.3358
0.0,15.8915,0.05,1.25,22.0158
0.147,612.45841,1.927,1.4,136.308
0.83,190.69,0.6,0.374,62.4112
0.61,184.33,0.58,0.361,52.9051
0.07,12.19,0.0384,1.54,21.9532
0.07,8.81,0.0277,1.96,21.9532
0.778,568.89,1.79,1.27,46.8733
0.1684,59.4953,0.1872,0.453,34.354
0.0974,209.0915,0.6579,0.41,34.354
0.607,137.62039,0.433,0.259,34.8541
0.04,22.2481,0.07,0.966,37.4574
0.249,111.42,0.35061,0.279,37.4574
0.06,731.009,2.3,1.71,84.3552
0.1,597.5204,1.88,1.36,84.3552
0.2,2330.0,7.32,6.4,122.536
0.211,484.69075,1.525,1.08,90.5446
0.066,513.29545,1.615,1.15,204.277
0.09,31.783,0.1,0.733,43.0399
0.266,519.96988,1.636,1.16,46.2845
0.0,931.2419,2.93,2.22,46.2845
0.501,1574.464,4.954,4.03,31.1664
0.09,12.77,0.0402,1.48,35.0553
0.14,14.31,0.045,1.36,35.0553
0.27,384.5743,1.21,0.822,29.9803
0.092,494.54348,1.556,1.1,121.405
0.183,334.67499,1.053,0.7,121.405
0.705,1230.0021,3.87,3.08,77.9693
0.076,1837.0574,5.78,4.81,219.216
0.056,534.27223,1.681,1.19,58.1105
0.096,104.88,0.33,0.295,51.1659
0.07,2425.0429,7.63,6.66,283.502
0.26,336.8998,1.06,0.704,25.9716
0.03,797.7533,2.51,1.86,25.9716
0.02,731.0,2.3,1.71,10.34
0.0,79.4575,0.25,0.234,37.6894
0.24,168.4499,0.53,0.323,32.5376
0.12,17.8,0.056,1.14,31.5262
0.17,155.7367,0.49,0.299,42.358
0.07,1906.9,6.0,5.0,68.1509
0.493,1018.32732,3.204,2.49,53.2817
0.17,973.0,3.06,2.38,76.5217
0.76,1540.0,4.85,3.94,76.5217
0.1,533.9544,1.68,1.19,51.3444
0.03,975.7381,3.07,2.39,78.4293
0.12,626.1251,1.97,1.43,60.8447
0.1,10.2,0.0321,1.76,12.5591
0.13,11.8,0.0371,1.57,12.5591
0.07,18.1,0.057,1.13,12.5591
0.4,1900.0,6.1,4.98,59.182
0.175,633.43519,1.993,1.45,29.276
0.19,85.8141,0.27,0.345,36.1531
0.22,1223.6455,3.85,3.06,51.8949
0.423,1732.1735,5.45,4.54,69.7311
0.23,984.31951,3.097,2.41,50.4093
0.19,978.9164,3.08,2.39,97.2396
